0.6,0.715248,0.834456,-1.4901,0.238416,0.89406,0.536436,2.503368,0.655644,-0.834456,-0.417228,0.655644,0.834456,0.238416,-0.119208,-0.178812,1.251684,-0.417228,1.370892,0.357624,1.4901
0.7,2.38416,1.19208,-1.728516,-1.311288,-0.357624,0,0.059604,-0.774852,1.847724,-0.417228,-1.311288,1.072872,-0.178812,-0.417228,0.774852,-0.178812,0.715248,0.715248,2.026536,-0.536436
0.8,1.847724,1.609308,-2.324556,-1.19208,0.059604,-0.953664,-0.357624,-0.59604,1.19208,-0.536436,0.238416,0.178812,-2.205348,0.178812,2.145744,-0.953664,1.847724,1.609308,3.218616,-1.072872
0.9,0.953664,1.251684,-0.536436,0.715248,1.072872,0.059604,0.059604,1.668912,-0.774852,0.655644,0.834456,-0.536436,-1.966932,-0.953664,0.29802,-0.655644,0.715248,0.417228,1.907328,-0.238416
1,0.89406,0.89406,0.715248,1.668912,1.311288,0.238416,-1.78812,2.503368,0.059604,1.19208,-0.178812,-1.132476,-0.715248,-0.655644,-0.476832,-0.417228,-1.549704,-0.238416,1.430496,1.072872
1.1,-0.29802,-0.119208,-0.238416,1.78812,1.311288,-2.026536,-3.397428,0.774852,-0.059604,-0.238416,0.953664,-1.370892,-0.29802,0.357624,0.417228,-0.655644,-0.417228,0.178812,1.847724,0.655644
1.2,-0.119208,-0.476832,-0.476832,0.655644,1.668912,-1.609308,-1.907328,-0.834456,-0.655644,-0.417228,2.145744,-0.536436,1.132476,-1.132476,1.132476,-0.29802,1.370892,-0.29802,1.013268,-1.370892
1.3,1.549704,0.774852,-1.013268,-0.476832,1.847724,1.072872,-0.774852,-1.132476,2.38416,1.549704,0.834456,0,1.78812,-0.89406,1.549704,0.29802,0.715248,-0.238416,0.536436,-1.430496
1.4,1.728516,0.417228,-1.311288,-1.19208,-0.178812,1.072872,-1.013268,-1.370892,3.039804,1.370892,0.059604,0,0.29802,0.238416,-0.59604,0.417228,1.311288,0.357624,0.715248,0.29802
1.5,1.549704,-1.668912,0.774852,-1.430496,-1.728516,-0.59604,-0.119208,-1.966932,0,-0.536436,0.238416,0.774852,0,-0.655644,-2.264952,1.668912,1.78812,0.774852,1.132476,0.357624
1.6,0.774852,-1.78812,0,0.059604,-0.536436,-0.536436,0.774852,-1.311288,-0.238416,-0.059604,-1.4901,1.311288,0,0.178812,0.119208,2.08614,1.132476,1.907328,1.311288,-0.178812
1.7,-0.29802,-0.89406,-2.920596,1.311288,0.119208,0.536436,0.536436,-0.536436,0.59604,1.549704,-2.026536,0.417228,-1.19208,0.178812,0.834456,-0.29802,1.19208,1.013268,0,0.476832
1.8,0.59604,-1.370892,-1.370892,0.655644,-0.238416,-0.715248,0.655644,-0.476832,-0.655644,0.89406,0,0,-1.430496,-1.4901,-0.357624,-1.4901,-0.238416,-0.774852,-1.549704,1.132476
1.9,0.774852,-0.476832,0.953664,0.417228,0.178812,-1.78812,1.4901,-0.476832,-0.238416,0,0.357624,0.834456,-0.059604,0.417228,0.238416,-0.238416,-0.536436,0.476832,-0.715248,0.715248
2,-0.655644,1.549704,0.715248,1.132476,0.357624,0.238416,1.907328,-0.774852,1.78812,0.774852,0.238416,1.609308,0.119208,0.476832,-0.89406,0.476832,0.89406,1.132476,0,-0.119208
2.1,0.357624,0.89406,1.013268,1.4901,-0.89406,0.238416,0.715248,-0.59604,2.145744,1.013268,0.59604,1.132476,0,-2.443764,-2.562972,0,0.119208,-0.774852,-1.072872,-0.655644
2.2,2.68218,-0.655644,1.847724,0.059604,-0.238416,-1.132476,-0.476832,-0.238416,1.370892,0.178812,0.536436,0.059604,1.013268,-1.609308,0.178812,-1.966932,0.774852,-0.59604,-0.953664,-0.834456
2.3,2.562972,-1.251684,0.774852,-0.953664,1.847724,0.89406,1.072872,-0.834456,0.536436,0,0.59604,-0.417228,0.953664,-0.536436,2.264952,-2.264952,2.145744,1.311288,0,-0.29802
2.4,1.370892,-1.4901,-0.417228,0.178812,0.178812,1.966932,2.741784,-1.19208,-0.119208,-0.178812,0.178812,-0.536436,0.655644,-1.013268,-0.834456,0.953664,0.834456,1.013268,0.059604,0.29802
2.5,0.536436,-0.715248,-0.29802,0.655644,-2.264952,-0.417228,1.19208,-0.89406,-0.59604,0.357624,0.715248,-0.715248,1.847724,0.29802,-2.38416,2.205348,0.357624,-0.834456,0.774852,0.178812
2.6,-0.476832,0.119208,-0.476832,0.29802,-0.59604,-1.370892,-0.119208,-0.476832,-1.847724,1.251684,1.609308,-0.59604,2.264952,1.132476,0.536436,0.357624,-0.89406,-1.132476,1.013268,0.536436
2.7,-1.013268,0.29802,0.29802,0.178812,1.668912,-0.238416,0.715248,0,-1.728516,0.238416,0.655644,0.357624,1.132476,0.89406,0.417228,-0.834456,-3.159012,0.715248,-0.178812,0.655644
2.8,-0.89406,-0.29802,2.145744,-0.476832,1.728516,0.774852,1.072872,0.238416,-0.238416,0,-0.476832,1.549704,0.417228,0.89406,-2.08614,-0.774852,-1.4901,0.89406,-0.119208,-0.536436
2.9,-0.476832,-1.013268,1.4901,0.953664,0.715248,0.834456,0.774852,0.536436,-0.536436,1.132476,-0.059604,1.013268,1.072872,-0.89406,-0.774852,-0.119208,-0.476832,-0.119208,1.132476,-0.715248
3,0.476832,-0.178812,-0.476832,3.039804,0.238416,0.059604,1.132476,0.774852,-0.178812,0.119208,0.834456,-0.715248,0.715248,-1.907328,0.59604,-0.834456,-1.19208,1.19208,0.119208,0.119208
3.1,-0.238416,0.357624,-0.059604,1.370892,0.417228,0.238416,0.59604,1.19208,1.311288,-0.59604,0.119208,-1.251684,-0.417228,0.59604,-0.417228,-1.609308,-0.178812,1.311288,-1.370892,0.476832
3.2,-2.562972,-0.536436,0.953664,1.251684,0.417228,0.774852,-0.178812,0.715248,1.847724,1.132476,-0.476832,-1.19208,-0.119208,1.966932,-0.238416,-0.715248,-0.476832,0,-0.238416,0.715248
3.3,-2.08614,-0.059604,-0.29802,3.457032,-0.655644,0.238416,0.357624,-0.476832,1.78812,1.609308,0.774852,-1.78812,-0.536436,0.774852,1.609308,-0.715248,-0.417228,0.59604,0.357624,0.59604
3.4,-1.19208,1.311288,-1.549704,2.08614,-1.013268,0.715248,0.655644,-0.834456,-0.178812,1.311288,0.59604,-1.4901,-1.132476,0.774852,2.08614,-0.774852,0.178812,0.953664,-0.238416,0
3.5,-1.132476,0.774852,-0.357624,-0.059604,1.311288,1.609308,-0.476832,-0.953664,-2.324556,1.668912,-1.013268,0.476832,0.357624,2.026536,-0.357624,0.357624,-1.19208,-0.715248,0.774852,0
3.6,-1.072872,-0.774852,0.834456,-0.357624,2.562972,0.59604,-0.774852,-0.417228,-1.430496,0.238416,-0.953664,1.251684,0.536436,1.847724,-2.562972,0.953664,0.834456,-1.132476,2.026536,-0.119208
3.7,-2.324556,-1.013268,0.417228,-0.774852,0.238416,-0.59604,0.476832,0.119208,-0.29802,-0.89406,-0.59604,-0.536436,-0.059604,-0.178812,-1.78812,1.966932,3.87426,1.4901,1.013268,-0.774852
3.8,-1.013268,0.119208,0.774852,-0.178812,-0.834456,-0.178812,0.59604,-0.89406,0.89406,0.417228,0.059604,-1.549704,1.072872,-0.238416,-0.178812,1.668912,1.4901,1.78812,-0.29802,-0.715248
3.9,1.549704,0,1.609308,1.251684,0,0,-0.715248,-0.476832,2.443764,0.357624,1.19208,-0.29802,1.4901,2.145744,0.715248,-0.357624,-0.29802,-1.19208,0.29802,0.119208
4,0,-1.430496,1.251684,1.251684,-0.536436,-0.834456,-1.013268,0.774852,1.907328,-0.89406,0.178812,0.119208,1.132476,1.78812,0,0.536436,0.059604,-1.847724,1.609308,0.59604
4.1,-0.655644,-1.907328,1.370892,-0.238416,-0.238416,-0.059604,-0.536436,0.238416,0.59604,-1.132476,-1.311288,-0.774852,1.19208,-1.013268,-1.4901,2.08614,0.059604,-1.370892,0.715248,0.29802
4.2,-0.059604,-0.953664,1.4901,-1.549704,2.026536,1.728516,-0.655644,0.59604,-0.536436,-1.549704,-1.549704,-0.715248,0.59604,-1.19208,0.059604,1.013268,0.834456,-0.89406,-0.476832,0.774852
4.3,-1.430496,0.953664,0.834456,-1.4901,1.4901,0.834456,0.29802,0.834456,-0.715248,-0.655644,-1.311288,0.476832,0.238416,0.655644,1.668912,1.013268,1.132476,-0.417228,0.059604,1.251684
4.4,-1.430496,1.728516,1.370892,-1.311288,0.059604,-0.357624,1.072872,0.476832,-0.238416,-0.357624,0.417228,0.655644,0.834456,0.178812,-0.059604,2.741784,0.178812,-1.847724,0.655644,1.132476
4.5,-1.013268,0.953664,1.609308,-1.609308,1.013268,0.536436,0.238416,1.4901,-0.536436,-2.026536,2.026536,0.178812,1.19208,-2.264952,-0.59604,2.503368,-0.238416,-2.562972,0.59604,1.549704
4.6,-0.834456,0.834456,0.238416,-1.251684,0.89406,0.715248,1.013268,0.834456,-0.476832,-0.774852,1.311288,-0.059604,1.78812,-2.38416,0,0.059604,1.251684,-1.847724,0,1.847724
4.7,0.357624,1.19208,-1.251684,0.29802,-0.178812,0.417228,2.503368,-0.357624,-1.370892,1.013268,0.059604,-0.29802,1.19208,-0.59604,-0.89406,-0.476832,2.38416,-1.549704,-0.357624,1.19208
4.8,-0.059604,0.655644,-2.08614,1.549704,-0.238416,0.715248,1.430496,-0.119208,-1.847724,0.417228,0,-0.29802,-0.834456,-1.19208,0,0.536436,-0.476832,-0.238416,-0.178812,0.119208
4.9,-0.476832,-0.357624,-0.89406,-0.357624,-0.357624,0.238416,-1.072872,-0.774852,1.19208,1.013268,-0.536436,-0.119208,-1.132476,-0.953664,0.715248,0.953664,-1.966932,0.476832,-1.311288,-0.655644
5,0.774852,-1.668912,0.238416,-2.08614,0.476832,-0.059604,-1.966932,-0.59604,1.78812,1.370892,-1.430496,0.178812,0.178812,0.834456,-0.834456,1.013268,1.072872,0.417228,-1.549704,-1.072872
5.1,0.178812,-2.145744,-0.953664,-0.715248,1.609308,0.178812,-1.370892,1.430496,0.476832,0.178812,0,0.536436,1.251684,-0.774852,-2.08614,0.774852,1.668912,1.251684,0.29802,-2.205348
5.2,-1.847724,-0.655644,-0.536436,0,-0.953664,-0.476832,-0.59604,1.966932,2.9802,0,0.715248,0,1.013268,-1.668912,-2.920596,0.774852,0,0.059604,1.549704,-2.68218
5.3,-1.609308,1.132476,1.78812,0.119208,-2.9802,-1.370892,0.774852,0.89406,3.814656,-0.29802,-1.370892,-1.430496,-0.536436,0.178812,-2.026536,0.357624,0.417228,-1.907328,1.370892,-1.907328
5.4,-0.059604,1.013268,0.953664,0.953664,-0.774852,-1.013268,1.549704,0.59604,1.430496,-0.357624,-1.549704,-1.19208,-1.728516,0,0.59604,-0.476832,0.536436,-1.251684,-0.29802,-1.132476
5.5,0.476832,0.476832,-0.238416,0.357624,-0.059604,-0.29802,0.476832,1.132476,-0.29802,0.655644,-0.715248,0,-1.78812,-1.072872,0.834456,-0.774852,0.178812,-0.357624,-1.549704,-1.013268
5.6,0.89406,0.953664,1.668912,-1.370892,-0.417228,-0.059604,0.476832,0.178812,-1.609308,0.059604,-1.370892,-0.417228,-1.013268,-0.476832,0.536436,-0.536436,0.476832,-0.655644,0.119208,-1.907328
5.7,1.072872,-0.119208,1.311288,-1.4901,0.834456,-0.476832,1.19208,-0.834456,-0.357624,0.178812,-1.072872,-0.536436,-0.476832,0,1.132476,-1.013268,-0.59604,0.715248,1.013268,-1.78812
5.8,0.29802,-1.668912,-1.251684,-0.059604,0.178812,-0.238416,0.536436,0.059604,0.357624,1.251684,0.715248,0.715248,-0.238416,-0.476832,-0.178812,-2.562972,-1.907328,3.218616,-0.357624,0.417228
5.9,-0.59604,-0.536436,-0.655644,0.417228,-0.715248,1.013268,0.655644,0.059604,-1.78812,0.834456,1.19208,0.119208,1.013268,-0.715248,-0.715248,-3.27822,-1.072872,1.311288,-0.238416,2.026536
6,-0.59604,0.715248,0.059604,0.655644,0.178812,1.19208,1.013268,-1.311288,-1.072872,1.78812,-0.655644,-0.59604,1.549704,-0.774852,-1.013268,-2.324556,0.59604,-1.728516,-0.059604,1.4901
6.1,0.715248,1.013268,-1.013268,1.132476,0.59604,0.357624,-1.013268,-0.59604,-0.357624,1.78812,-1.668912,0.834456,-0.119208,-1.251684,-2.503368,-1.251684,0,0.178812,-0.774852,0.29802
6.2,2.145744,0.59604,-1.609308,0.834456,0.357624,1.013268,-1.847724,0.774852,-1.4901,-0.655644,-0.476832,0.774852,-0.59604,0,-0.774852,-1.311288,-2.205348,1.966932,0.536436,0.357624
6.3,2.08614,-0.953664,-0.655644,0.59604,-0.29802,2.145744,-0.774852,0.238416,-0.238416,-1.549704,0,0.357624,0.357624,2.026536,0.774852,-1.311288,-2.205348,0.357624,2.324556,1.251684
6.4,1.251684,-1.132476,0.953664,0.774852,-1.013268,1.4901,-1.907328,-0.238416,-0.953664,-2.264952,-0.59604,1.78812,0,1.311288,-0.536436,0.059604,-1.311288,-0.357624,1.4901,0.655644
6.5,0.417228,-0.059604,1.251684,0.476832,-0.536436,-0.238416,-1.78812,0.715248,-1.78812,-1.847724,0.357624,1.78812,0.059604,0.119208,-0.238416,0.715248,-1.907328,0.238416,0.357624,-0.059604
6.6,-0.655644,0,0.715248,-0.417228,0,-0.89406,-0.178812,1.907328,1.251684,0.715248,1.4901,1.668912,1.013268,0.476832,0.774852,0.059604,-1.847724,-0.059604,0.29802,0.89406
6.7,0,0.238416,1.19208,-1.251684,-0.59604,-0.59604,-1.132476,2.38416,2.08614,1.430496,0.178812,2.08614,0.417228,1.430496,2.205348,-0.119208,-0.89406,-0.774852,-0.476832,0.953664
6.8,1.609308,0.536436,0.953664,-1.4901,-2.08614,0.238416,-0.119208,2.08614,-0.119208,0.59604,-0.834456,0.536436,-0.715248,1.132476,3.099408,-1.4901,-0.953664,0,-0.059604,0.536436
6.9,-0.059604,0.774852,-0.774852,-1.072872,-1.78812,0.417228,1.370892,0.715248,-0.59604,0.178812,0,-0.357624,-0.655644,-0.238416,-0.834456,-1.609308,-0.119208,-0.238416,1.907328,1.430496
7,-0.655644,0.655644,-0.834456,-0.536436,0,-0.715248,-0.357624,-0.476832,1.19208,0.29802,1.430496,0.178812,0.238416,0.476832,-2.264952,1.609308,0,-2.205348,0.417228,0.89406
7.1,1.370892,-0.29802,0.059604,-0.29802,0.238416,-0.715248,-0.774852,-1.430496,1.430496,0.178812,1.132476,-0.178812,0.119208,0.953664,1.966932,2.145744,-3.039804,-1.847724,-2.443764,-0.417228
7.2,0.29802,-0.119208,0,-0.059604,0.29802,0.29802,-0.119208,-2.38416,-1.251684,-0.476832,-1.013268,-1.013268,-0.536436,-0.238416,1.966932,-1.19208,-3.397428,-0.29802,-1.78812,-0.119208
7.3,0,0.178812,1.4901,-0.119208,-0.059604,0.715248,0.715248,-0.89406,-2.205348,-0.357624,-0.536436,-1.311288,-0.178812,0.536436,0.774852,-0.774852,0.059604,-0.89406,-0.655644,0
7.4,1.609308,0.417228,3.337824,-0.834456,-2.38416,1.251684,2.562972,0.29802,-0.655644,0.29802,1.311288,-1.370892,0.238416,0.715248,1.78812,2.562972,0.476832,-1.430496,-1.609308,-0.655644
7.5,-0.655644,1.609308,1.668912,-1.370892,-1.132476,1.19208,1.013268,-1.072872,0.536436,0.476832,0.774852,0.059604,-0.357624,-1.311288,0.476832,2.920596,-1.072872,-0.417228,-2.08614,-1.311288
